0-577.png : found: z should: 0 
dot-324.png : found: 0 should: dot 
dot-326.png : found: 0 should: dot 
dot-328.png : found: 0 should: dot 
dot-331.png : found: 0 should: dot 
dot-335.png : found: 0 should: dot 
dot-363.png : found: 0 should: dot 
dot-366.png : found: x should: dot 
dot-37.png : found: 0 should: dot 
dot-381.png : found: 0 should: dot 
dot-413.png : found: 0 should: dot 
dot-419.png : found: 9 should: dot 
dot-434.png : found: 0 should: dot 
dot-439.png : found: 0 should: dot 
dot-440.png : found: 5 should: dot 
dot-441.png : found: 0 should: dot 
dot-445.png : found: 0 should: dot 
dot-45.png : found: 0 should: dot 
dot-467.png : found: 8 should: dot 
dot-472.png : found: 5 should: dot 
dot-489.png : found: 0 should: dot 
dot-490.png : found: 7 should: dot 
dot-495.png : found: 8 should: dot 
dot-502.png : found: 9 should: dot 
dot-512.png : found: 5 should: dot 
dot-523.png : found: 0 should: dot 
dot-528.png : found: 0 should: dot 
dot-539.png : found: 6 should: dot 
dot-54.png : found: 0 should: dot 
dot-540.png : found: 0 should: dot 
dot-542.png : found: 0 should: dot 
dot-543.png : found: 0 should: dot 
dot-552.png : found: 0 should: dot 
dot-553.png : found: 1 should: dot 
dot-555.png : found: 0 should: dot 
dot-559.png : found: 0 should: dot 
dot-560.png : found: 0 should: dot 
dot-561.png : found: 6 should: dot 
dot-565.png : found: w should: dot 
dot-566.png : found: 6 should: dot 
dot-568.png : found: 0 should: dot 
dot-569.png : found: 5 should: dot 
dot-571.png : found: 6 should: dot 
dot-574.png : found: 0 should: dot 
dot-576.png : found: 0 should: dot 
dot-577.png : found: w should: dot 
dot-58.png : found: 0 should: dot 
dot-580.png : found: 0 should: dot 
dot-584.png : found: 7 should: dot 
dot-586.png : found: 6 should: dot 
dot-603.png : found: 7 should: dot 
dot-613.png : found: 9 should: dot 
dot-614.png : found: w should: dot 
dot-622.png : found: 0 should: dot 
dot-624.png : found: 0 should: dot 
dot-630.png : found: 0 should: dot 
dot-635.png : found: 0 should: dot 
dot-636.png : found: 0 should: dot 
dot-642.png : found: 0 should: dot 
dot-646.png : found: 0 should: dot 
dot-651.png : found: 0 should: dot 
dot-653.png : found: 0 should: dot 
dot-654.png : found: 9 should: dot 
dot-655.png : found: 0 should: dot 
dot-658.png : found: 0 should: dot 
dot-667.png : found: 0 should: dot 
dot-671.png : found: 0 should: dot 
dot-674.png : found: 0 should: dot 
dot-687.png : found: 0 should: dot 
dot-688.png : found: 0 should: dot 
dot-691.png : found: 7 should: dot 
dot-693.png : found: 0 should: dot 
dot-697.png : found: 0 should: dot 
dot-700.png : found: 0 should: dot 
dot-702.png : found: 0 should: dot 
dot-703.png : found: 0 should: dot 
dot-704.png : found: 0 should: dot 
dot-709.png : found: 0 should: dot 
dot-713.png : found: 0 should: dot 
dot-721.png : found: 0 should: dot 
dot-722.png : found: 0 should: dot 
dot-723.png : found: 0 should: dot 
dot-725.png : found: 0 should: dot 
dot-727.png : found: 0 should: dot 
dot-730.png : found: 0 should: dot 
dot-731.png : found: 0 should: dot 
dot-732.png : found: 8 should: dot 
dot-734.png : found: 0 should: dot 
dot-737.png : found: 0 should: dot 
dot-74.png : found: 0 should: dot 
dot-744.png : found: 0 should: dot 
dot-746.png : found: 0 should: dot 
dot-747.png : found: 0 should: dot 
dot-752.png : found: 0 should: dot 
dot-753.png : found: 0 should: dot 
dot-754.png : found: 0 should: dot 
dot-755.png : found: 1 should: dot 
dot-756.png : found: 0 should: dot 
dot-759.png : found: 0 should: dot 
dot-767.png : found: 0 should: dot 
dot-769.png : found: 0 should: dot 
dot-770.png : found: 0 should: dot 
dot-774.png : found: 8 should: dot 
dot-776.png : found: 0 should: dot 
dot-782.png : found: 0 should: dot 
dot-785.png : found: 0 should: dot 
dot-79.png : found: 0 should: dot 
dot-790.png : found: 0 should: dot 
dot-795.png : found: 0 should: dot 
dot-799.png : found: 0 should: dot 
dot-80.png : found: 6 should: dot 
dot-800.png : found: 0 should: dot 
dot-801.png : found: 0 should: dot 
dot-806.png : found: 0 should: dot 
dot-808.png : found: 0 should: dot 
dot-809.png : found: 0 should: dot 
dot-811.png : found: 0 should: dot 
dot-814.png : found: 0 should: dot 
dot-816.png : found: 0 should: dot 
dot-818.png : found: 0 should: dot 
dot-821.png : found: 0 should: dot 
dot-824.png : found: 0 should: dot 
dot-826.png : found: 0 should: dot 
dot-829.png : found: 0 should: dot 
dot-830.png : found: 0 should: dot 
dot-832.png : found: 0 should: dot 
dot-836.png : found: 0 should: dot 
dot-846.png : found: 0 should: dot 
dot-851.png : found: 0 should: dot 
dot-878.png : found: 0 should: dot 
dot-879.png : found: 0 should: dot 
dot-88.png : found: 0 should: dot 
dot-880.png : found: 0 should: dot 
dot-882.png : found: 0 should: dot 
dot-885.png : found: 0 should: dot 
dot-886.png : found: 0 should: dot 
dot-887.png : found: 0 should: dot 
dot-888.png : found: 0 should: dot 
dot-889.png : found: 0 should: dot 
dot-890.png : found: 0 should: dot 
dot-891.png : found: 0 should: dot 
dot-892.png : found: 0 should: dot 
dot-893.png : found: 0 should: dot 
dot-894.png : found: 0 should: dot 
dot-895.png : found: 0 should: dot 
dot-897.png : found: 0 should: dot 
dot-898.png : found: 0 should: dot 
dot-899.png : found: 0 should: dot 
dot-900.png : found: 0 should: dot 
dot-905.png : found: 0 should: dot 
dot-906.png : found: 0 should: dot 
dot-908.png : found: 0 should: dot 
dot-909.png : found: 0 should: dot 
dot-913.png : found: 0 should: dot 
dot-915.png : found: 0 should: dot 
dot-917.png : found: 0 should: dot 
dot-918.png : found: 0 should: dot 
dot-920.png : found: 0 should: dot 
dot-923.png : found: 0 should: dot 
dot-925.png : found: 0 should: dot 
dot-926.png : found: 0 should: dot 
dot-927.png : found: 0 should: dot 
dot-928.png : found: 0 should: dot 
dot-929.png : found: 0 should: dot 
dot-930.png : found: 0 should: dot 
dot-932.png : found: 0 should: dot 
dot-934.png : found: 0 should: dot 
dot-936.png : found: 0 should: dot 
dot-940.png : found: 0 should: dot 
dot-941.png : found: 0 should: dot 
dot-943.png : found: 0 should: dot 
dot-945.png : found: 0 should: dot 
dot-946.png : found: 0 should: dot 
dot-947.png : found: 0 should: dot 
dot-949.png : found: 0 should: dot 
dot-95.png : found: 0 should: dot 
dot-950.png : found: 0 should: dot 
dot-951.png : found: 0 should: dot 
dot-953.png : found: 0 should: dot 
dot-957.png : found: 0 should: dot 
dot-958.png : found: 0 should: dot 
dot-959.png : found: 0 should: dot 
dot-960.png : found: 0 should: dot 
dot-962.png : found: 0 should: dot 
dot-963.png : found: 0 should: dot 
dot-964.png : found: 0 should: dot 
dot-965.png : found: 0 should: dot 
dot-966.png : found: 0 should: dot 
dot-967.png : found: 0 should: dot 
dot-969.png : found: 0 should: dot 
dot-970.png : found: 0 should: dot 
dot-972.png : found: 0 should: dot 
dot-973.png : found: 0 should: dot 
dot-974.png : found: 6 should: dot 
dot-975.png : found: 0 should: dot 
dot-976.png : found: 0 should: dot 
dot-977.png : found: 0 should: dot 
dot-978.png : found: 0 should: dot 
dot-979.png : found: 0 should: dot 
dot-98.png : found: 0 should: dot 
dot-981.png : found: 0 should: dot 
dot-982.png : found: 0 should: dot 
dot-983.png : found: 0 should: dot 
dot-984.png : found: 0 should: dot 
dot-985.png : found: 0 should: dot 
dot-986.png : found: 0 should: dot 
dot-987.png : found: 0 should: dot 
dot-988.png : found: 0 should: dot 
dot-989.png : found: 0 should: dot 
dot-991.png : found: 0 should: dot 
dot-992.png : found: 0 should: dot 
dot-993.png : found: 0 should: dot 
dot-994.png : found: 0 should: dot 
dot-996.png : found: 0 should: dot 
dot-997.png : found: 0 should: dot 
dot-999.png : found: 0 should: dot 
minus-514.png : found: dot should: minus 
plus-36.png : found: 7 should: plus 
plus-381.png : found: x should: plus 
w-212.png : found: 2 should: w 
w-275.png : found: 1 should: w 
x-19.png : found: z should: x 
x-289.png : found: z should: x 
x-454.png : found: z should: x 
x-76.png : found: 8 should: x 
y-109.png : found: 4 should: y 
y-181.png : found: slash should: y 
y-32.png : found: 8 should: y 
y-357.png : found: slash should: y 
y-402.png : found: plus should: y 
y-634.png : found: slash should: y 
z-104.png : found: 2 should: z 
z-119.png : found: 2 should: z 
z-12.png : found: 2 should: z 
z-138.png : found: 3 should: z 
z-142.png : found: 2 should: z 
z-148.png : found: 2 should: z 
z-15.png : found: 2 should: z 
z-152.png : found: 2 should: z 
z-16.png : found: 2 should: z 
z-160.png : found: 2 should: z 
z-304.png : found: slash should: z 
z-313.png : found: 2 should: z 
z-32.png : found: 2 should: z 
z-336.png : found: 2 should: z 
z-345.png : found: 2 should: z 
z-347.png : found: 2 should: z 
z-365.png : found: 7 should: z 
z-366.png : found: 2 should: z 
z-369.png : found: 2 should: z 
z-390.png : found: 7 should: z 
z-391.png : found: 2 should: z 
z-400.png : found: 2 should: z 
z-410.png : found: 2 should: z 
z-413.png : found: 2 should: z 
z-422.png : found: 2 should: z 
z-43.png : found: 2 should: z 
z-430.png : found: 2 should: z 
z-444.png : found: 2 should: z 
z-464.png : found: 2 should: z 
z-476.png : found: 2 should: z 
z-481.png : found: 2 should: z 
z-491.png : found: 2 should: z 
z-494.png : found: 2 should: z 
z-502.png : found: 2 should: z 
z-514.png : found: 7 should: z 
z-521.png : found: 2 should: z 
z-523.png : found: 2 should: z 
z-531.png : found: 2 should: z 
z-535.png : found: 2 should: z 
z-550.png : found: 2 should: z 
z-559.png : found: 2 should: z 
z-563.png : found: 2 should: z 
z-597.png : found: 2 should: z 
z-603.png : found: 2 should: z 
z-606.png : found: 2 should: z 
z-616.png : found: 7 should: z 
z-620.png : found: 2 should: z 
z-621.png : found: 2 should: z 
z-635.png : found: 2 should: z 
z-648.png : found: 2 should: z 
z-70.png : found: 2 should: z 
z-84.png : found: 2 should: z 
z-96.png : found: 2 should: z 
